TransactionAmt,TransactionHour,card_type,ProductCD,email_match,device_type,distance,card1,card2,card3,card5,addr1,addr2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,isFraud
150.0,17,0,2,1,0,0.0,7207,111.0,150.0,226.0,204.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
171.0,18,0,4,0,0,1.0,12382,566.0,150.0,226.0,433.0,87.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,3.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,261.0,0.0,0.0,0.0,489.0,1,1,1,0,0,1,1,1,1,1
935.81,0,0,4,0,0,9.0,9480,170.0,150.0,226.0,269.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,28.0,1,1,1,-1,-1,1,-1,-1,-1,0
335.0,12,0,4,0,0,1.0,7207,111.0,150.0,226.0,204.0,87.0,110.0,131.0,0.0,0.0,51.0,150.0,0.0,0.0,61.0,0.0,105.0,2.0,270.0,71.0,200.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1.0,0.0,0.0,0.0,367.0,1,0,0,0,1,0,-1,-1,-1,0
39.0,1,0,4,0,0,0.0,8187,-1.0,150.0,166.0,272.0,87.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,1,1,1,0,1,0,0,0,0,0
153.946,5,1,0,1,1,0.0,2256,545.0,185.0,226.0,-1.0,-1.0,24.0,42.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,2.0,5.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2083330005407333,0.2083330005407333,0.0,0.0,1.0,0.0,5.0,0.0,-1,-1,-1,0,-1,-1,-1,-1,-1,1
107.95,17,0,4,0,0,0.0,9112,250.0,150.0,226.0,441.0,87.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,1.0,515.0,515.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,367.0,0.0,0.0,0.0,515.0,1,1,1,-1,-1,1,1,1,1,0
100.0,15,1,4,0,0,4.0,17872,348.0,150.0,224.0,231.0,87.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,192.0,192.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,1,1,1,-1,-1,1,-1,-1,-1,0
113.0,22,0,4,0,0,0.0,16708,555.0,150.0,226.0,203.0,87.0,5.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,27.0,5.0,411.0,411.0,27.0,411.0,27.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,344.0,-1,-1,-1,0,0,0,-1,-1,-1,0
77.0,23,0,4,0,0,0.0,4685,450.0,150.0,226.0,325.0,87.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,55.0,2.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,313.0,0.0,0.0,0.0,402.0,1,1,1,1,0,0,1,1,1,0
44.5,3,0,4,0,0,10.0,15497,490.0,150.0,226.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,-1,-1,-1,0
280.0,16,0,4,0,0,4.0,13860,512.0,150.0,117.0,327.0,87.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,50.0,50.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,444.0,444.0,0.0,0.0,0.0,444.0,1,1,1,0,1,1,0,1,1,0
844.95,1,1,4,0,0,2.0,7225,583.0,150.0,226.0,299.0,87.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,0,1,0
150.0,3,1,2,1,0,0.0,6019,583.0,150.0,226.0,143.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
100.0,18,0,2,1,1,0.0,17321,111.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
1125.83,16,0,4,0,0,0.0,4451,543.0,150.0,224.0,264.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,0,1,0
92.0,19,0,4,0,0,856.0,8335,532.0,150.0,224.0,315.0,87.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,1.0,29.0,0.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,27.0,179.0,0.0,0.0,0.0,27.0,1,1,1,0,0,0,0,0,0,0
30.0,2,1,1,0,1,0.0,8695,170.0,150.0,226.0,225.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833330005407333,0.0833330005407333,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
44.0,16,0,4,0,0,0.0,8406,264.0,150.0,226.0,184.0,87.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,608.0,608.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0
488.0,3,0,4,0,0,0.0,7207,111.0,150.0,226.0,204.0,87.0,290.0,252.0,0.0,0.0,95.0,313.0,0.0,0.0,177.0,0.0,240.0,1.0,558.0,180.0,184.0,183.0,1.0,114.0,1.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,351.0,-1,-1,-1,0,1,0,-1,-1,-1,0
171.0,2,0,4,0,0,2.0,11012,512.0,150.0,195.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0
15.0,19,1,3,0,1,0.0,7585,553.0,150.0,226.0,330.0,87.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.791666030883787,0.7916659712791443,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
117.0,23,0,4,0,0,0.0,9763,390.0,150.0,224.0,433.0,87.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,1,1
29.5,20,0,4,0,0,3.0,7638,174.0,150.0,166.0,441.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,-1,-1,-1,0
422.5,3,0,4,0,0,39.0,2263,174.0,150.0,226.0,330.0,87.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,-1,-1,-1,0
40.0,21,0,1,0,0,0.0,2803,100.0,150.0,226.0,181.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59.0,23,0,4,0,0,114.0,14762,480.0,150.0,117.0,472.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,1.0,376.0,376.0,31.0,543.0,31.0,0.0,0.0,0.0,0.0,376.0,483.0,0.0,0.0,0.0,543.0,1,0,0,1,0,1,0,0,0,0
2.336,3,0,0,1,0,0.0,13832,375.0,185.0,224.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
445.0,11,0,4,0,0,22.0,11207,361.0,150.0,226.0,330.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,123.0,123.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,395.0,0.0,0.0,0.0,395.0,1,1,1,1,0,0,0,0,1,0
468.95,16,0,4,0,0,0.0,8117,490.0,150.0,226.0,181.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
57.95,19,0,4,0,0,0.0,16560,476.0,150.0,166.0,191.0,87.0,103.0,99.0,0.0,0.0,104.0,70.0,0.0,0.0,61.0,0.0,80.0,0.0,451.0,81.0,95.0,16.0,9.0,497.0,9.0,0.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,497.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
68.95,3,0,4,0,0,0.0,15627,239.0,150.0,224.0,330.0,87.0,20.0,19.0,0.0,0.0,15.0,16.0,0.0,0.0,13.0,0.0,15.0,0.0,58.0,18.0,115.0,115.0,100.0,114.0,108.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,114.0,1,1,1,-1,-1,0,0,1,1,0
59.0,17,0,4,0,0,59.0,9513,555.0,150.0,226.0,264.0,87.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,58.0,2.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,372.0,0.0,0.0,0.0,207.0,1,0,0,1,1,0,0,0,0,0
57.95,14,0,4,0,0,0.0,17756,543.0,150.0,224.0,324.0,87.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,558.0,38.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,558.0,1,1,1,-1,-1,0,0,0,0,0
30.0,23,0,3,0,0,0.0,12866,303.0,150.0,226.0,330.0,87.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0,22.0,2.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
226.0,16,0,4,0,0,0.0,2803,100.0,150.0,226.0,220.0,87.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,85.0,85.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,86.0,-1,-1,-1,0,1,0,-1,-1,-1,0
117.0,21,0,4,0,0,0.0,1675,174.0,150.0,226.0,220.0,87.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,1.0,178.0,178.0,4.0,178.0,14.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,178.0,-1,-1,-1,0,1,0,-1,-1,-1,0
34.0,22,1,4,0,0,4.0,7951,555.0,150.0,226.0,315.0,87.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,63.0,1,1,1,0,1,1,-1,-1,-1,0
6.996,22,0,0,1,0,438.0,3154,408.0,185.0,224.0,-1.0,-1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,215.0,213.0,215.0,213.0,215.9166717529297,0.9166659712791444,0.0,0.0,215.0,215.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
23.553,22,0,0,1,1,0.0,5812,408.0,185.0,224.0,-1.0,-1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.9166717529297,0.9166659712791444,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
78.95,14,0,4,0,0,0.0,16115,431.0,150.0,166.0,433.0,87.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,206.0,1.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,206.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
22.854,1,1,0,1,0,0.0,14916,555.0,150.0,226.0,-1.0,-1.0,1.0,11.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,3.0,1.0,19.0,19.0,0.0,19.0,0.0,19.0,0.0,7.041666030883789,0.0416660010814666,0.0,0.0,19.0,6.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
59.0,20,0,4,0,0,0.0,9002,453.0,150.0,226.0,191.0,87.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,139.0,139.0,23.0,248.0,23.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,248.0,-1,-1,-1,1,1,1,-1,-1,-1,0
75.0,20,1,3,0,1,0.0,1724,583.0,150.0,226.0,123.0,87.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.8333129882812,0.8333330154418945,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
171.0,19,0,4,0,0,0.0,2392,360.0,150.0,166.0,337.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,1,1,-1,-1,-1,0
49.0,18,0,4,0,0,0.0,7005,111.0,150.0,226.0,204.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
30.95,22,0,4,0,0,0.0,12695,490.0,150.0,226.0,126.0,87.0,99.0,83.0,0.0,0.0,167.0,71.0,0.0,0.0,61.0,0.0,63.0,0.0,675.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,1,1,1,0
59.0,22,0,4,0,0,17.0,1444,490.0,150.0,166.0,315.0,87.0,7.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,11.0,6.0,43.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,525.0,1,1,0,0,1,0,-1,-1,-1,0
9.003,16,0,0,1,1,7.0,1164,545.0,185.0,137.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
36.95,4,0,4,0,0,0.0,8198,550.0,150.0,195.0,476.0,87.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,37.0,4.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,36.0,1,1,1,-1,-1,0,0,1,1,0
44.5,22,0,4,0,0,28.0,9480,170.0,150.0,226.0,476.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0
29.0,17,0,4,0,0,104.0,16116,568.0,150.0,226.0,330.0,87.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,2.0,378.0,306.0,91.0,378.0,91.0,0.0,0.0,0.0,0.0,616.0,616.0,0.0,0.0,0.0,616.0,1,1,1,0,0,1,-1,-1,-1,0
102.95,23,1,4,0,0,10.0,6755,586.0,150.0,224.0,181.0,87.0,5.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,5.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,329.0,0.0,0.0,0.0,329.0,1,1,1,-1,-1,1,0,0,1,0
100.0,19,0,4,0,0,0.0,7508,321.0,150.0,226.0,253.0,87.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,393.0,393.0,32.0,394.0,32.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,394.0,-1,-1,-1,0,0,0,-1,-1,-1,0
107.95,17,0,4,0,0,15.0,1342,514.0,150.0,224.0,325.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,-1,-1,-1,0
83.95,22,0,4,0,0,6.0,16560,476.0,150.0,166.0,325.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,0,1,0
29.0,21,0,4,0,0,0.0,1078,512.0,150.0,226.0,123.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,0,0,-1,-1,-1,0
49.0,0,1,4,0,0,13.0,15909,110.0,150.0,224.0,123.0,87.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,223.0,223.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.0,0.0,0.0,0.0,338.0,1,1,1,0,1,0,-1,-1,-1,0
28.95,20,0,4,0,0,1.0,6550,-1.0,150.0,226.0,494.0,87.0,7.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,6.0,36.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,36.0,1,1,1,-1,-1,1,-1,-1,-1,0
214.0,2,0,4,0,0,0.0,15651,417.0,150.0,226.0,126.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-1,-1,-1,0
77.889,20,0,0,1,1,1.0,15885,545.0,185.0,138.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,-1,-1,-1,-1,-1,0
59.0,23,0,4,0,0,21.0,12544,321.0,150.0,226.0,337.0,87.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,18.0,6.0,17.0,17.0,6.0,241.0,6.0,0.0,0.0,0.0,0.0,278.0,177.0,0.0,0.0,0.0,241.0,1,1,1,1,0,1,0,0,1,0
189.95,16,0,4,0,0,0.0,13534,105.0,150.0,226.0,220.0,87.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
774.0,11,0,4,0,0,1.0,10925,543.0,150.0,224.0,315.0,87.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,19.0,3.0,637.0,621.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,326.0,0.0,0.0,0.0,637.0,1,1,0,0,1,1,-1,-1,-1,1
77.95,16,0,4,0,0,0.0,8868,205.0,150.0,166.0,436.0,87.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,1.0,516.0,516.0,65.0,462.0,65.0,0.0,0.0,0.0,0.0,97.0,462.0,0.0,0.0,0.0,516.0,1,1,1,-1,-1,0,1,1,1,0
15.0,12,0,3,0,1,0.0,2803,100.0,150.0,226.0,337.0,87.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
54.5,22,0,4,0,0,5.0,13206,555.0,150.0,226.0,330.0,87.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,346.0,294.0,147.0,346.0,147.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,346.0,1,1,1,0,1,0,0,0,1,0
200.26,22,0,0,1,0,0.0,12179,555.0,213.0,166.0,141.0,88.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
209.95,14,0,4,0,0,12.0,11640,265.0,150.0,226.0,191.0,87.0,1.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,28.0,1.0,292.0,292.0,14.0,128.0,14.0,0.0,0.0,0.0,0.0,286.0,286.0,0.0,0.0,0.0,292.0,1,1,1,-1,-1,-1,0,0,1,0
97.0,0,0,4,0,0,0.0,16560,476.0,150.0,166.0,387.0,87.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,196.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,1,0,-1,-1,-1,0
270.0,1,0,4,0,0,0.0,13642,321.0,150.0,226.0,299.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,213.0,213.0,127.0,213.0,127.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,1,0,0,-1,-1,-1,0
107.95,0,0,4,0,0,0.0,15377,555.0,150.0,226.0,264.0,87.0,6.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,35.0,5.0,465.0,465.0,71.0,464.0,110.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,464.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
67.95,20,0,4,0,0,1.0,10672,553.0,150.0,166.0,143.0,87.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,41.0,41.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,42.0,1,1,1,-1,-1,1,0,0,1,0
36.856,2,0,0,1,0,1.0,9917,142.0,185.0,138.0,-1.0,-1.0,11.0,16.0,0.0,3.0,0.0,3.0,3.0,12.0,0.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,1
50.0,17,0,2,1,1,26.0,4367,555.0,150.0,226.0,498.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.7083282470703,0.7083330154418945,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
